,Game_ID,Date,Home,Away,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Away_Win_Prob,Home_EV,Away_EV,Home_Runs,Away_Runs,Bet_Home,Bet_Away,Win_Bet,Return,Result,Home_Kelly,Away_Kelly,Bet_Kelly,Return_Kelly,Result_Kelly,Bet_Kelly_Units,Result_Kelly_Units
74,PIT-OAK-20240501-1,2024-05-01,OAK,PIT,1,1.9523809523809523,1.9523809523809523,0.6295383054703799,0.3704616945296201,0.2290985963945512,-0.2767176440135989,4,0,1.0,0.0,1,1.9523809523809523,0.9523809523809523,0.24055352621427878,-0.2905535262142789,0.24055352621427878,0.46965212260883,0.2290985963945512,4.811070524285575,4.581971927891024
185,KC-TOR-20240501-1,2024-05-01,TOR,KC,1,1.7194244604316546,2.25,0.5464431750666149,0.4535568249333851,-0.0604322385545255,0.0205028561001164,1,6,0.0,1.0,1,2.25,1.25,-0.08400081159079047,0.01640228488009319,0.01640228488009319,0.03690514098020967,0.020502856100116484,0.32804569760186375,0.4100571220023297
291,ATL-SEA-20240501-1,2024-05-01,SEA,ATL,1,2.59,1.5617977528089888,0.4938829268284472,0.5061170731715527,0.2791567804856782,-0.2095474924624064,2,5,1.0,0.0,0,0.0,-1.0,0.1755703021922505,-0.37299453658308324,0.1755703021922505,0.0,-0.1755703021922505,3.51140604384501,-3.51140604384501
233,CLE-HOU-20240501-1,2024-05-01,HOU,CLE,1,1.5617977528089888,2.58,0.600142729995406,0.399857270004594,-0.0645820018507359,0.0316317566118526,2,3,0.0,1.0,1,2.58,1.58,-0.11160321061277124,0.02002009912142568,0.02002009912142568,0.05165185573327826,0.03163175661185258,0.4004019824285136,0.6326351322370516
51,STL-DET-20240501-1,2024-05-01,DET,STL,1,1.970873786407767,1.9174311926605505,0.5547952050154078,0.4452047949845922,0.0934313263895901,-0.1463504389744975,4,1,1.0,0.0,1,1.970873786407767,0.970873786407767,0.09623426618127788,-0.1595219784822023,0.09623426618127788,0.18966559257086807,0.09343132638959019,1.9246853236255574,1.8686265277918037
1,WAS-TEX-20240501-1,2024-05-01,TEX,WAS,1,1.5,2.69,0.6745580529858034,0.3254419470141966,0.0118370794787051,-0.1245611625318111,0,1,1.0,0.0,0,0.0,-1.0,0.023674158957410207,-0.07370482990047998,0.023674158957410207,0.0,-0.023674158957410207,0.47348317914820415,-0.47348317914820415
134,MIN-CHW-20240501-1,2024-05-01,CHW,MIN,1,2.85,1.4694835680751175,0.4610470126360587,0.5389529873639414,0.3139839860127672,-0.2091998222790765,5,10,1.0,0.0,0,0.0,-1.0,0.1697210735204147,-0.4430771495508634,0.1697210735204147,0.0,-0.1697210735204147,3.394421470408294,-3.394421470408294
168,LAD-ARI-20240501-1,2024-05-01,ARI,LAD,1,2.24,1.7407407407407407,0.4949458999411035,0.5050541000588964,0.1086788158680721,-0.1208317517493285,0,8,1.0,0.0,0,0.0,-1.0,0.08764420634521937,-0.1631228648615934,0.08764420634521937,0.0,-0.08764420634521937,1.7528841269043873,-1.7528841269043873
232,CLE-HOU-20240502-1,2024-05-02,HOU,CLE,1,1.7462686567164178,2.2199999999999998,0.6117,0.3883,0.06819253731343283,-0.13797400000000015,8,2,1.0,0.0,1,1.7462686567164178,0.7462686567164178,0.091378,-0.11309344262295097,0.091378,0.15957053731343282,0.06819253731343282,1.8275599999999999,1.3638507462686562
265,CHC-NYM-20240502-1,2024-05-02,NYM,CHC,1,1.8928571428571428,1.99009900990099,0.6101,0.3899,0.15483214285714275,-0.22406039603960393,7,6,1.0,0.0,1,1.8928571428571428,0.8928571428571428,0.1734119999999999,-0.22630099999999997,0.1734119999999999,0.32824414285714265,0.15483214285714275,3.468239999999998,3.096642857142855
0,WAS-TEX-20240502-1,2024-05-02,TEX,WAS,1,1.5524861878453038,2.65,0.6920000000000001,0.30799999999999994,0.07432044198895033,-0.18380000000000019,6,0,1.0,0.0,1,1.5524861878453038,0.5524861878453038,0.1345200000000001,-0.11139393939393952,0.1345200000000001,0.20884044198895044,0.07432044198895033,2.690400000000002,1.4864088397790065
110,NYY-BAL-20240502-1,2024-05-02,BAL,NYY,1,1.9090909090909092,1.970873786407767,0.6579999999999999,0.3420000000000001,0.25618181818181807,-0.3259611650485435,7,2,1.0,0.0,1,1.9090909090909092,0.9090909090909092,0.25,-0.3357399999999998,0.25,0.4772727272727273,0.2272727272727273,5.0,4.545454545454546
55,SF-PHI-20240503-1,2024-05-03,PHI,SF,1,1.6134969325153374,2.49,0.577,0.42300000000000004,-0.0690122699386504,0.05327000000000015,4,3,0.0,1.0,0,0.0,-1.0,-0.11249000000000015,0.03575167785234909,0.03575167785234909,0.0,-0.03575167785234909,0.7150335570469818,-0.7150335570469818
215,DET-NYY-20240503-1,2024-05-03,NYY,DET,1,1.6134969325153374,2.45,0.5468999999999999,0.45310000000000006,-0.11757852760736204,0.11009500000000028,2,1,0.0,1.0,0,0.0,-1.0,-0.19165300000000013,0.07592758620689673,0.07592758620689673,0.0,-0.07592758620689673,1.5185517241379345,-1.5185517241379345
28,TEX-KC-20240503-1,2024-05-03,KC,TEX,1,1.8928571428571428,2.02,0.48030000000000006,0.5196999999999999,-0.09086071428571418,0.049793999999999894,7,1,0.0,1.0,0,0.0,-1.0,-0.1017639999999999,0.048817647058823424,0.048817647058823424,0.0,-0.048817647058823424,0.9763529411764684,-0.9763529411764684
10,TOR-WAS-20240503-1,2024-05-03,WAS,TOR,1,2.77,1.495049504950495,0.40979999999999994,0.5902000000000001,0.13514599999999988,-0.11762178217821773,9,3,1.0,0.0,1,2.77,1.77,0.07635367231638411,-0.2375959999999998,0.07635367231638411,0.211499672316384,0.13514599999999988,1.527073446327682,2.7029199999999975
66,SEA-HOU-20240503-1,2024-05-03,HOU,SEA,1,1.8695652173913042,2.04,0.5505,0.4495,0.029195652173912956,-0.08301999999999998,5,3,1.0,0.0,1,1.8695652173913042,0.8695652173913042,0.033574999999999904,-0.07982692307692306,0.033574999999999904,0.06277065217391285,0.02919565217391295,0.671499999999998,0.5839130434782589
70,SD-ARI-20240503-1,2024-05-03,ARI,SD,1,2.04,1.8849557522123894,0.4265,0.5735,-0.12994,0.08102212389380536,1,7,0.0,1.0,1,1.8849557522123894,0.8849557522123894,-0.12494230769230769,0.09155500000000005,0.09155500000000005,0.17257712389380542,0.08102212389380536,1.831100000000001,1.6204424778761073
290,BAL-CIN-20240503-1,2024-05-03,CIN,BAL,1,1.8849557522123894,2.02,0.46420000000000006,0.5357999999999999,-0.1250035398230087,0.08231599999999994,0,3,0.0,1.0,1,2.02,1.02,-0.14125399999999985,0.08070196078431367,0.08070196078431367,0.16301796078431363,0.08231599999999996,1.6140392156862733,1.6463199999999991
302,ATL-LAD-20240503-1,2024-05-03,LAD,ATL,1,1.9433962264150944,1.970873786407767,0.46430000000000005,0.5357,-0.09768113207547158,0.05579708737864064,4,3,0.0,1.0,0,0.0,-1.0,-0.10354199999999987,0.05747099999999986,0.05747099999999986,0.0,-0.05747099999999986,1.1494199999999972,-1.1494199999999972
289,BAL-CIN-20240504-1,2024-05-04,CIN,BAL,1,1.847457627118644,2.04,0.46320000000000006,0.5367999999999999,-0.14425762711864398,0.09507199999999993,1,2,0.0,1.0,1,2.04,1.04,-0.1702239999999999,0.09141538461538455,0.09141538461538455,0.1864873846153845,0.09507199999999995,1.8283076923076909,1.901439999999999
255,CHW-STL-20240504-1,2024-05-04,STL,CHW,1,1.5747126436781609,2.5700000000000003,0.6071,0.3929,-0.043991954022988555,0.009753000000000234,5,6,0.0,1.0,1,2.5700000000000003,1.5700000000000003,-0.07654600000000009,0.0062121019108281736,0.0062121019108281736,0.015965101910828408,0.009753000000000234,0.12424203821656346,0.19506000000000467
27,TEX-KC-20240504-1,2024-05-04,KC,TEX,1,1.9523809523809523,1.9523809523809523,0.5239,0.47609999999999997,0.022852380952381013,-0.07047142857142868,4,15,1.0,0.0,0,0.0,-1.0,0.023995000000000065,-0.07399500000000012,0.023995000000000065,0.0,-0.023995000000000065,0.47990000000000127,-0.47990000000000127
176,LAA-CLE-20240504-1,2024-05-04,CLE,LAA,1,1.7874015748031495,2.1399999999999997,0.5075000000000001,0.49249999999999994,-0.0928937007874015,0.05394999999999972,7,1,0.0,1.0,0,0.0,-1.0,-0.11797499999999991,0.04732456140350854,0.04732456140350854,0.0,-0.04732456140350854,0.9464912280701707,-0.9464912280701707
117,NYM-TB-20240504-1,2024-05-04,TB,NYM,1,1.9433962264150944,1.970873786407767,0.5361,0.4639,0.04185471698113208,-0.08571165048543694,3,1,1.0,0.0,1,1.9433962264150944,0.9433962264150944,0.044366,-0.08828300000000004,0.044366,0.08622071698113208,0.04185471698113208,0.88732,0.8370943396226416
54,SF-PHI-20240504-1,2024-05-04,PHI,SF,1,1.6024096385542168,2.49,0.5554,0.4446,-0.11002168674698798,0.1070540000000001,14,3,0.0,1.0,0,0.0,-1.0,-0.18263600000000008,0.07184832214765106,0.07184832214765106,0.0,-0.07184832214765106,1.4369664429530211,-1.4369664429530211
301,ATL-LAD-20240504-1,2024-05-04,LAD,ATL,1,1.5434782608695652,2.66,0.6526000000000001,0.34739999999999993,0.007273913043478353,-0.0759160000000001,11,2,1.0,0.0,1,1.5434782608695652,0.5434782608695652,0.01338400000000017,-0.04573253012048198,0.01338400000000017,0.020657913043478523,0.007273913043478353,0.26768000000000336,0.14547826086956706
140,MIL-CHC-20240505-1,2024-05-05,CHC,MIL,1,2.24,1.7352941176470589,0.5146999999999999,0.48530000000000006,0.15292799999999995,-0.1578617647058822,5,0,1.0,0.0,1,2.24,1.2400000000000002,0.12332903225806446,-0.21469199999999977,0.12332903225806446,0.2762570322580644,0.15292799999999995,2.4665806451612893,3.058559999999999
300,ATL-LAD-20240505-1,2024-05-05,LAD,ATL,1,2.31,1.6896551724137931,0.4829,0.5171,0.11549900000000002,-0.12627931034482753,5,1,1.0,0.0,1,2.31,1.31,0.08816717557251909,-0.1831049999999999,0.08816717557251909,0.2036661755725191,0.115499,1.7633435114503817,2.30998
26,TEX-KC-20240505-1,2024-05-05,KC,TEX,1,2.21,1.7352941176470589,0.4907,0.5093,0.08444700000000005,-0.11621470588235294,2,3,1.0,0.0,0,0.0,-1.0,0.06979090909090914,-0.158052,0.06979090909090914,0.0,-0.06979090909090914,1.3958181818181827,-1.3958181818181827
116,NYM-TB-20240505-1,2024-05-05,TB,NYM,1,1.9433962264150944,1.9523809523809523,0.5754,0.4246,0.11823018867924528,-0.17101904761904768,7,6,1.0,0.0,1,1.9433962264150944,0.9433962264150944,0.125324,-0.17957000000000006,0.125324,0.24355418867924528,0.11823018867924528,2.50648,2.3646037735849057
288,BAL-CIN-20240505-1,2024-05-05,CIN,BAL,1,1.8,2.1399999999999997,0.47350000000000003,0.5265,-0.14769999999999994,0.12670999999999977,1,11,0.0,1.0,1,2.1399999999999997,1.1399999999999997,-0.18462499999999993,0.11114912280701737,0.11114912280701737,0.23785912280701715,0.12670999999999977,2.2229824561403473,2.5341999999999953
278,BOS-MIN-20240505-1,2024-05-05,MIN,BOS,1,1.5714285714285714,2.58,0.6120000000000001,0.3879999999999999,-0.038285714285714145,0.0010399999999998188,2,9,0.0,1.0,1,2.58,1.58,-0.06699999999999975,0.0006582278481011511,0.0006582278481011511,0.00169822784810097,0.0010399999999998188,0.013164556962023021,0.020799999999996377
65,SEA-HOU-20240505-1,2024-05-05,HOU,SEA,1,1.7751937984496124,2.1799999999999997,0.5903,0.40969999999999995,0.04789689922480633,-0.10685400000000023,4,5,1.0,0.0,0,0.0,-1.0,0.06178700000000017,-0.0905542372881358,0.06178700000000017,0.0,-0.06178700000000017,1.2357400000000034,-1.2357400000000034
53,SF-PHI-20240506-1,2024-05-06,PHI,SF,1,1.4484304932735426,2.9699999999999998,0.627,0.373,-0.09183408071748883,0.10780999999999985,6,1,0.0,1.0,0,0.0,-1.0,-0.2047900000000001,0.054725888324873025,0.054725888324873025,0.0,-0.054725888324873025,1.0945177664974604,-1.0945177664974604
254,CHW-TB-20240506-1,2024-05-06,TB,CHW,1,1.625,2.41,0.5626,0.4374,-0.08577500000000005,0.054134000000000126,8,2,0.0,1.0,0,0.0,-1.0,-0.13724000000000008,0.038392907801418526,0.038392907801418526,0.0,-0.038392907801418526,0.7678581560283705,-0.7678581560283705
220,DET-CLE-20240506-1,2024-05-06,CLE,DET,1,1.8849557522123894,2.04,0.5418,0.45820000000000005,0.021269026548672465,-0.06527199999999989,2,1,1.0,0.0,1,1.8849557522123894,0.8849557522123894,0.024033999999999885,-0.06276153846153835,0.024033999999999885,0.045303026548672354,0.02126902654867247,0.48067999999999766,0.42538053097344936
172,LAA-PIT-20240506-1,2024-05-06,PIT,LAA,1,1.6134969325153374,2.46,0.5538000000000001,0.44619999999999993,-0.10644539877300602,0.09765199999999985,4,1,0.0,1.0,0,0.0,-1.0,-0.1735059999999998,0.06688493150684921,0.06688493150684921,0.0,-0.06688493150684921,1.3376986301369842,-1.3376986301369842
139,MIL-KC-20240506-1,2024-05-06,KC,MIL,1,1.7751937984496124,2.17,0.5078,0.49219999999999997,-0.09855658914728677,0.06807399999999986,3,2,0.0,1.0,0,0.0,-1.0,-0.12713799999999992,0.05818290598290586,0.05818290598290586,0.0,-0.05818290598290586,1.163658119658117,-1.163658119658117
64,SEA-MIN-20240506-1,2024-05-06,MIN,SEA,1,2.1100000000000003,1.8064516129032258,0.4422999999999999,0.5577000000000001,-0.06674700000000006,0.007458064516129181,3,1,0.0,1.0,0,0.0,-1.0,-0.060132432432432464,0.009248000000000185,0.009248000000000185,0.0,-0.009248000000000185,0.18496000000000368,-0.18496000000000368
119,NYM-STL-20240506-1,2024-05-06,STL,NYM,1,1.7575757575757576,2.21,0.5033,0.49670000000000003,-0.11541212121212124,0.0977070000000001,3,4,0.0,1.0,1,2.21,1.21,-0.15234400000000003,0.08074958677685959,0.08074958677685959,0.1784565867768597,0.0977070000000001,1.6149917355371917,1.954140000000002
25,TEX-OAK-20240506-1,2024-05-06,OAK,TEX,1,2.2199999999999998,1.7462686567164178,0.3933,0.6067,-0.12687400000000015,0.05946119402985073,2,4,0.0,1.0,1,1.7462686567164178,0.7462686567164178,-0.10399508196721326,0.07967799999999998,0.07967799999999998,0.13913919402985073,0.05946119402985074,1.5935599999999996,1.1892238805970148
284,BOS-ATL-20240507-1,2024-05-07,ATL,BOS,1,1.5617977528089888,2.6399999999999997,0.5428999999999999,0.45710000000000006,-0.15210000000000007,0.20674400000000004,4,2,0.0,1.0,0,0.0,-1.0,-0.2707380000000001,0.1260634146341464,0.1260634146341464,0.0,-0.1260634146341464,2.5212682926829277,-2.5212682926829277
63,SEA-MIN-20240507-1,2024-05-07,MIN,SEA,1,1.606060606060606,2.44,0.5381,0.4619,-0.1357787878787879,0.12703599999999993,6,10,0.0,1.0,1,2.44,1.44,-0.22403500000000004,0.08821944444444439,0.08821944444444439,0.2152554444444443,0.12703599999999993,1.7643888888888877,2.5407199999999985
118,NYM-STL-20240507-1,2024-05-07,STL,NYM,1,1.8333333333333335,2.1100000000000003,0.5067999999999999,0.4932000000000001,-0.07086666666666674,0.040652000000000355,5,7,0.0,1.0,1,2.1100000000000003,1.1100000000000003,-0.08504000000000007,0.03662342342342373,0.03662342342342373,0.07727542342342408,0.040652000000000355,0.7324684684684746,0.8130400000000071
57,SF-COL-20240507-1,2024-05-07,COL,SF,1,2.34,1.6711409395973154,0.45659999999999995,0.5434000000000001,0.06844399999999973,-0.09190201342281867,0,5,1.0,0.0,0,0.0,-1.0,0.051077611940298306,-0.13693399999999992,0.051077611940298306,0.0,-0.051077611940298306,1.0215522388059661,-1.0215522388059661
171,LAA-PIT-20240507-1,2024-05-07,PIT,LAA,1,1.7692307692307692,2.17,0.4941,0.5059,-0.12582307692307698,0.09780299999999997,0,9,0.0,1.0,1,2.17,1.17,-0.1635700000000001,0.08359230769230767,0.08359230769230767,0.18139530769230763,0.09780299999999996,1.6718461538461533,1.956059999999999
205,HOU-NYY-20240507-1,2024-05-07,NYY,HOU,1,1.847457627118644,2.04,0.479,0.521,-0.11506779661016953,0.06284000000000001,10,3,0.0,1.0,0,0.0,-1.0,-0.13578000000000004,0.06042307692307693,0.06042307692307693,0.0,-0.06042307692307693,1.2084615384615385,-1.2084615384615385
24,TEX-OAK-20240507-1,2024-05-07,OAK,TEX,1,2.1,1.8333333333333335,0.5550999999999999,0.4449000000000001,0.1657099999999999,-0.1843499999999998,8,15,1.0,0.0,0,0.0,-1.0,0.15064545454545444,-0.22121999999999972,0.15064545454545444,0.0,-0.15064545454545444,3.0129090909090888,-3.0129090909090888
13,TOR-PHI-20240507-1,2024-05-07,PHI,TOR,1,1.9090909090909092,2.0,0.5279,0.47209999999999996,0.007809090909091043,-0.05580000000000007,10,1,1.0,0.0,1,1.9090909090909092,0.9090909090909092,0.008590000000000146,-0.05580000000000007,0.008590000000000146,0.01639909090909119,0.007809090909091043,0.17180000000000292,0.15618181818182086
313,ARI-CIN-20240507-1,2024-05-07,CIN,ARI,1,2.12,1.8,0.4129999999999999,0.5870000000000001,-0.1244400000000001,0.05660000000000015,2,6,0.0,1.0,1,1.8,0.8,-0.11110714285714295,0.07075000000000019,0.07075000000000019,0.12735000000000035,0.056600000000000164,1.4150000000000036,1.1320000000000032
138,MIL-KC-20240507-1,2024-05-07,KC,MIL,1,1.7575757575757576,2.16,0.5253,0.4747,-0.07674545454545456,0.02535200000000004,5,6,0.0,1.0,1,2.16,1.1600000000000001,-0.10130400000000002,0.021855172413793138,0.021855172413793138,0.04720717241379318,0.02535200000000004,0.4371034482758627,0.5070400000000008
219,DET-CLE-20240508-1,2024-05-08,CLE,DET,1,1.847457627118644,2.08,0.5700999999999999,0.42990000000000006,0.05323559322033883,-0.10580799999999985,5,4,1.0,0.0,1,1.847457627118644,0.847457627118644,0.06281799999999982,-0.09797037037037022,0.06281799999999982,0.11605359322033865,0.05323559322033883,1.2563599999999964,1.0647118644067766
146,MIA-LAD-20240508-1,2024-05-08,LAD,MIA,1,1.4132231404958677,3.15,0.7503,0.24970000000000003,0.060341322314049484,-0.21344499999999988,3,1,1.0,0.0,1,1.4132231404958677,0.4132231404958677,0.14602599999999977,-0.09927674418604646,0.14602599999999977,0.20636732231404925,0.060341322314049484,2.9205199999999953,1.2068264462809897
69,SD-CHC-20240508-1,2024-05-08,CHC,SD,1,2.17,1.7751937984496124,0.4853,0.5146999999999999,0.053101000000000065,-0.08630775193798457,0,3,1.0,0.0,0,0.0,-1.0,0.04538547008547014,-0.11133700000000002,0.04538547008547014,0.0,-0.04538547008547014,0.9077094017094028,-0.9077094017094028
12,TOR-PHI-20240508-1,2024-05-08,PHI,TOR,1,1.625,2.45,0.6473,0.3527,0.05186249999999998,-0.13588499999999992,3,5,1.0,0.0,0,0.0,-1.0,0.08297999999999997,-0.09371379310344821,0.08297999999999997,0.0,-0.08297999999999997,1.6595999999999993,-1.6595999999999993
285,BAL-WAS-20240508-1,2024-05-08,WAS,BAL,1,2.48,1.62111801242236,0.4532,0.5468,0.12393600000000005,-0.11357267080745359,6,7,1.0,0.0,0,0.0,-1.0,0.08374054054054057,-0.18285200000000024,0.08374054054054057,0.0,-0.08374054054054057,1.6748108108108113,-1.6748108108108113
170,LAA-PIT-20240508-1,2024-05-08,PIT,LAA,1,1.7575757575757576,2.2,0.6204999999999999,0.37950000000000006,0.09057575757575748,-0.1650999999999998,4,5,1.0,0.0,0,0.0,-1.0,0.11955999999999987,-0.13758333333333314,0.11955999999999987,0.0,-0.11955999999999987,2.3911999999999973,-2.3911999999999973
56,SF-COL-20240508-1,2024-05-08,COL,SF,1,2.44,1.625,0.4742,0.5258,0.15704799999999997,-0.1455749999999999,6,8,1.0,0.0,0,0.0,-1.0,0.1090611111111111,-0.23291999999999993,0.1090611111111111,0.0,-0.1090611111111111,2.181222222222222,-2.181222222222222
312,ARI-CIN-20240508-1,2024-05-08,CIN,ARI,1,1.9523809523809523,1.9523809523809523,0.47030000000000005,0.5297,-0.08179523809523803,0.03417619047619036,3,4,0.0,1.0,1,1.9523809523809523,0.9523809523809523,-0.08588499999999993,0.03588499999999988,0.03588499999999988,0.07006119047619025,0.03417619047619037,0.7176999999999976,0.6835238095238073
137,MIL-KC-20240508-1,2024-05-08,KC,MIL,1,1.8620689655172413,2.02,0.6428,0.35719999999999996,0.19693793103448276,-0.2784560000000001,6,4,1.0,0.0,1,1.8620689655172413,0.8620689655172413,0.228448,-0.27299607843137264,0.228448,0.42538593103448274,0.19693793103448273,4.56896,3.9387586206896543
23,TEX-OAK-20240508-2,2024-05-08,OAK,TEX,2,2.0700000000000003,1.8333333333333335,0.48340000000000005,0.5166,0.0006380000000002495,-0.0529,11,12,1.0,0.0,0,0.0,-1.0,0.0005962616822432237,-0.06348,0.0005962616822432237,0.0,-0.0005962616822432237,0.011925233644864473,-0.011925233644864473
204,HOU-NYY-20240508-1,2024-05-08,NYY,HOU,1,1.6289308176100628,2.44,0.5281,0.4719,-0.13976163522012586,0.1514359999999999,9,4,0.0,1.0,0,0.0,-1.0,-0.22222100000000017,0.10516388888888882,0.10516388888888882,0.0,-0.10516388888888882,2.1032777777777762,-2.1032777777777762
311,ARI-CIN-20240509-1,2024-05-09,CIN,ARI,1,1.72992700729927,2.24,0.6481999999999999,0.3518000000000001,0.12133868613138665,-0.21196799999999966,4,5,1.0,0.0,0,0.0,-1.0,0.16623399999999972,-0.17094193548387066,0.16623399999999972,0.0,-0.16623399999999972,3.324679999999994,-3.324679999999994
194,KC-LAA-20240509-1,2024-05-09,LAA,KC,1,2.02,1.8695652173913042,0.4935,0.5065,-0.003129999999999966,-0.05306521739130449,4,10,1.0,0.0,0,0.0,-1.0,-0.003068627450980359,-0.06102500000000011,-0.003068627450980359,0.0,0.003068627450980359,-0.061372549019607175,0.061372549019607175
203,HOU-NYY-20240509-1,2024-05-09,NYY,HOU,1,1.6993006993006992,2.29,0.5598,0.44020000000000004,-0.04873146853146865,0.00805800000000012,3,4,0.0,1.0,1,2.29,1.29,-0.06968600000000018,0.00624651162790707,0.00624651162790707,0.01430451162790719,0.00805800000000012,0.1249302325581414,0.1611600000000024
62,SEA-MIN-20240509-1,2024-05-09,MIN,SEA,1,1.8928571428571428,2.02,0.5484,0.4516,0.0380428571428571,-0.08776800000000001,11,1,1.0,0.0,1,1.8928571428571428,0.8928571428571428,0.04260799999999996,-0.08604705882352942,0.04260799999999996,0.08065085714285707,0.03804285714285711,0.8521599999999991,0.7608571428571421
47,STL-MIL-20240509-1,2024-05-09,MIL,STL,1,2.2199999999999998,1.7407407407407407,0.41890000000000005,0.5811,-0.07004199999999994,0.011544444444444357,7,1,0.0,1.0,0,0.0,-1.0,-0.05741147540983602,0.015584999999999884,0.015584999999999884,0.0,-0.015584999999999884,0.31169999999999765,-0.31169999999999765
161,LAD-SD-20240510-1,2024-05-10,SD,LAD,1,2.56,1.5714285714285714,0.3987,0.6013,0.020672000000000024,-0.05510000000000009,2,1,1.0,0.0,1,2.56,1.56,0.013251282051282067,-0.09642500000000007,0.013251282051282067,0.03392328205128209,0.020672000000000024,0.2650256410256413,0.4134400000000005
296,ATL-NYM-20240510-1,2024-05-10,NYM,ATL,1,2.27,1.7194244604316546,0.40390000000000004,0.5961,-0.08314699999999986,0.024948920863309243,2,4,0.0,1.0,1,1.7194244604316546,0.7194244604316546,-0.06547007874015737,0.03467899999999985,0.03467899999999985,0.05962792086330909,0.024948920863309243,0.693579999999997,0.49897841726618486
46,STL-MIL-20240510-1,2024-05-10,MIL,STL,1,1.8333333333333335,2.1,0.4786,0.5214,-0.12256666666666655,0.09494000000000002,11,2,0.0,1.0,0,0.0,-1.0,-0.14707999999999982,0.08630909090909092,0.08630909090909092,0.0,-0.08630909090909092,1.7261818181818183,-1.7261818181818183
246,CIN-SF-20240510-1,2024-05-10,SF,CIN,1,1.72992700729927,2.25,0.5535,0.4465,-0.04248540145985402,0.00462499999999999,2,4,0.0,1.0,1,2.25,1.25,-0.058205000000000014,0.0036999999999999924,0.0036999999999999924,0.008324999999999983,0.004624999999999991,0.07399999999999984,0.09249999999999982
30,TEX-COL-20240510-1,2024-05-10,COL,TEX,1,2.66,1.53475935828877,0.44770000000000004,0.5523,0.1908820000000001,-0.15235240641711234,4,2,1.0,0.0,1,2.66,1.6600000000000001,0.11498915662650608,-0.28489900000000024,0.11498915662650608,0.30587115662650616,0.19088200000000008,2.2997831325301212,3.8176400000000013
91,OAK-SEA-20240510-1,2024-05-10,SEA,OAK,1,1.65359477124183,2.38,0.571,0.42900000000000005,-0.055797385620915185,0.02102000000000004,8,1,0.0,1.0,0,0.0,-1.0,-0.08537000000000025,0.015231884057971044,0.015231884057971044,0.0,-0.015231884057971044,0.30463768115942086,-0.30463768115942086
9,WAS-BOS-20240510-1,2024-05-10,BOS,WAS,1,1.4651162790697674,2.87,0.7282,0.27180000000000004,0.06689767441860456,-0.21993399999999985,1,5,1.0,0.0,0,0.0,-1.0,0.14382999999999982,-0.11761176470588226,0.14382999999999982,0.0,-0.14382999999999982,2.8765999999999963,-2.8765999999999963
211,HOU-DET-20240510-1,2024-05-10,DET,HOU,1,2.27,1.7194244604316546,0.45909999999999995,0.5409,0.04215699999999989,-0.06996330935251793,2,5,1.0,0.0,0,0.0,-1.0,0.03319448818897629,-0.09724899999999993,0.03319448818897629,0.0,-0.03319448818897629,0.6638897637795257,-0.6638897637795257
264,CHC-PIT-20240510-1,2024-05-10,PIT,CHC,1,1.78125,2.12,0.49939999999999996,0.5006,-0.11044375000000006,0.061272000000000104,2,7,0.0,1.0,1,2.12,1.12,-0.14136800000000008,0.05470714285714295,0.05470714285714295,0.11597914285714306,0.06127200000000011,1.0941428571428589,1.225440000000002
101,NYY-TB-20240510-1,2024-05-10,TB,NYY,1,2.1100000000000003,1.8130081300813008,0.49369999999999997,0.5063,0.04170700000000016,-0.08207398373983743,0,2,1.0,0.0,0,0.0,-1.0,0.03757387387387401,-0.10095099999999997,0.03757387387387401,0.0,-0.03757387387387401,0.7514774774774802,-0.7514774774774802
86,PHI-MIA-20240510-1,2024-05-10,MIA,PHI,1,2.7,1.5128205128205128,0.4522,0.5478000000000001,0.22094000000000003,-0.171276923076923,2,8,1.0,0.0,0,0.0,-1.0,0.12996470588235295,-0.33398999999999995,0.12996470588235295,0.0,-0.12996470588235295,2.5992941176470588,-2.5992941176470588
295,ATL-NYM-20240511-1,2024-05-11,NYM,ATL,1,2.38,1.6578947368421053,0.4714,0.5286,0.12193199999999993,-0.12363684210526321,1,4,1.0,0.0,0,0.0,-1.0,0.08835652173913039,-0.18792799999999998,0.08835652173913039,0.0,-0.08835652173913039,1.7671304347826078,-1.7671304347826078
8,WAS-BOS-20240511-1,2024-05-11,BOS,WAS,1,1.65359477124183,2.3899999999999997,0.47609999999999997,0.5239,-0.2127235294117648,0.25212099999999993,4,2,0.0,1.0,0,0.0,-1.0,-0.32546700000000023,0.1813820143884892,0.1813820143884892,0.0,-0.1813820143884892,3.6276402877697835,-3.6276402877697835
45,STL-MIL-20240511-1,2024-05-11,MIL,STL,1,1.5681818181818183,2.62,0.5722,0.42779999999999996,-0.10268636363636346,0.12083599999999994,5,3,0.0,1.0,0,0.0,-1.0,-0.18072799999999964,0.07459012345679009,0.07459012345679009,0.0,-0.07459012345679009,1.4918024691358016,-1.4918024691358016
193,KC-LAA-20240511-1,2024-05-11,LAA,KC,1,2.46,1.6134969325153374,0.41979999999999995,0.5802,0.03270799999999985,-0.06384907975460113,9,3,1.0,0.0,1,2.46,1.46,0.022402739726027295,-0.10407399999999985,0.022402739726027295,0.05511073972602715,0.03270799999999985,0.44805479452054586,0.654159999999997
